runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer,param.offset.integer,param.value.string
13,3717,74908,10000,Buffer[586],107,w1Df;|"<1=`Asv~|?~}F7|{pz|Gn14;0Uo;r{L{)F66"t;G'~hM7kyw_==z%oM;sIpX^tDW*D0;&I@~ }xizcn>>lA+mA~@{wXVE&}5"uNy;7-'cvH&tN>`LnDe*)!@I9OF8)9{+;]kM^x#BDH{tJv7f$qcK*73hgY`Kwit<yW:BUel3":Of6>KK;DI<voxR73t6H=u
13,3700,58861,10000,Buffer[685],55,90@O@K+P>;\9SNQTAY`+~fqC2\ju>-wt<ZksB<!PB3n :ZsJ{9m\gJBX1@[E2QKTP!z27eu#`4U|])|d\ML*`WwLyvB`6oqR;K/'Ft[ugI~?yJ"-HQ2W~0\_q-FEyfp;0ifPTR~!m
13,3715,42801,10000,Buffer[949],50,eReX$fy~;<~64I*sFM0=c=3_qBB"@f/d3)"J'aIA~;XiBS153u 'A)==D5pxdy(Y=!-2@yhd@SLtBS)<#y9h2P=Pi8lB6Azsg@z6._A3
13,3634,57680,10000,Buffer[636],246,f($^#bXmYA/(n>*XC=?p!5<|RwN(mRB"vw%9~Q% qDG;ZQGJGc[PglymD"qrn>gX'E3?CVw>?T=$-d"$ImWFB=e)m9TD>5D7snM> o TRMyD@a`{f:|w a'mPCDGC+@z{4%c4yuDwjvZMO5Gf_)FXd"n5Vg;EF{aQDImj2F6kg@{T;bdQ@W;@#*B<]8$>OWt1j-{'"4w~8xsgdX!R{Qze1J;m=b
13,3555,41746,10000,Buffer[904],241,\ui1hhi!o=HD
13,3595,48971,10000,Buffer[803],196,%?BKvrCT#fC}+il#5ung]T\JoV%^ct(s7$'E8M\b"zdvAwoCL9!w+cdf9l<2j)|NNzHYLYqbx[Zl6LwPJkcw/mZ3VXSli9!4}+}f^i;H )W+oF*FP>bvJ>GEMV3Ql(r^e
13,3626,50518,10000,Buffer[622],89,\D;t's_KW6Anbqw{ta['/^{ZrJg<}5t.1Er1R6e%z=zGu"B^;d[aKuI7yliD_b$"YbER@3[pIl7KU7+>mIYZU0uhm.W3_Y+aTs<W>(_ ygK'USK8P2 =Yxa0'N )BH(m\3D5b7lk2m(bzeN$pSC4;Zw )y$GD
13,3690,50633,10000,Buffer[832],36,-.:5C1Exr&`M.(d:`rs|o>QZ!B_T/2X9O-=d0Mw[6$T2Aq8lGm{'#/E?p>h!^U25<&D{Um?*?8)DUowErC!>f~/}shjb*%nD\hO.Hff/Ml[af6A"C'r6hC92$~\Q!5eWL8cRBY41lKRF(z0\vE{t6C\O9.TFi*\!|d[PIp*Q&H
13,3618,44171,10000,Buffer[516],179,T7Pi;p|zJ~K0ND2hC0cKX8}h;5>\-ETVi^Wlu9B:_9 ~iz*C] 08iZv~U7iUi#h]#-3}qDdkN*Qb3"B=!fE(\wmDm($/IPR[k``pyBt^s`|yShA>j&m`f{\q[c%=a2g]S<h*pivnFI^FCTW[[L8BJn6-nN-A~~W[2 ?]`yB]
13,4145,56835,10000,Buffer[644],130,J9S1!#l&{.3gYq1?k4EN=&EGdI|gd9j4HG&">Vwe"GS#;b6nNv%
13,3636,44111,10000,Buffer[614],109,+x};vs>]GhZ%yu'g_`\pJ<H/2YN&=e%9cw*sT>~wk- @J9Qv3bke*"PnhHgk%B+=6TFS##8~u/(mXN"kJ4_.+O<uLZZ`UzC[opFj>(zR q]i/2e"5 'yw"B>P| ==%"e2r L"ydryn|;3ZyB=vA8j/[Zc{P5ZPMPx]L6oaK
13,3580,50417,10000,Buffer[800],223,cM9qPOCE`LN*ql2Q1-RW^YFOLAo&}y1
13,3664,49442,10000,Buffer[701],149,FfyUj$")JC1.9}dA~l{2>ld5m]PJ1>IUO]S9y#||[;:Jr4)KXa3&uNh]LvaY0:M|z6Ie*pX~K*H0C-U4^$pg(uC>?;C{~)?$#U$VYu?vXD2_A/(Z-^$zLOR(UPH*W!%6AoCb2+nBvT~k#zmi%('Uz|pCKyU7ZOR6v;>8uKR|~[_R@fl5X&q#GYUBEpLyiayr~FTME`-sN2}]TJAD2:>G[+Ka1pv8L63^h~}zU)s0|CpHGmO
13,3581,41174,10000,Buffer[623],82,;.1/U"B
13,3841,45777,10000,Buffer[642],68,BKg*2oMKD8 Xq=?tGz~q%Y8I{|H%'R^.lONZ3h f&/Y0y9|vYSB@ZdF0-#nK7-LI43;.$>Tco{IduzOvtJu'z>tTr7(r)s]}Gk}J;x;C'v~SF^R]Mu%;eL$wF1:W/1Ey}YV-;A%d'5uKXnU6^
13,3561,52612,10000,Buffer[704],248,klHg(uSc!0h<pa;r;TCI/0GLQf%`K.=FH2DA-QV.SWcV88T~"<{"y&EktY<o]oFpLUW/FRrD(p8R}"P:;ld= @$~CJlDIYe]|5j`Oho^<87"J-rXHz"xr}(SzU<0knW 
13,3645,43858,10000,Buffer[995],31,ar+i0r1jup6;3kB_MEC:@F dIQuT6`=O:Q'Ey*_w%XEq*f:_<"}#.]']tgMMU&<fVK)>iFX8W4z9U!)JYv0/=ja!Q))JazBA.>!W~o+/;
13,3581,47360,10000,Buffer[721],121,D5"RB@aLaY~Qx76"sK**q;@.^c:+Tv~qw }r/:Qnby)gn7{4;p2ff1<*[WL@f=2"$WD28c+D!xj=d*qi]k#hi;0'B`D:ZZ$QZ"2l1E0Ar#3:c.t~.@Fb5==ZE'MK1c&L;1D{^7'Qq~30N+aDM7mt>%LU<f)5;+zD+.>&DAH:yeA-;R\9<u\@`![:s;)+HgPwy=DY<q+iAZ4zfI~
13,3678,49673,10000,Buffer[656],187,_|c2=Bf:t_->IK2XNR#t3H(A]v}@Y\kz=8|H|))2-Qpj4_>"+cGf}z'm~=mL6)avO/P95;@PLcwZ:5~ton*4oB;|Rk*PvdA"c)fT5P"eo'd:DF^r{u6+3&@8DE)js@nCUoocYD-{UzHieQE\41t)si`p'. vMu)B9a~RqcP'rVlx^/-H^2p1)_(6m5v;1j`C[\a7b+'8PvZQ\&$MQFXU=)w@kCZ;YOS+^S`bOL%D]kn1C'<;t6Sg
13,3558,47964,10000,Buffer[914],60,8SJ0&d]X@#g#nZc)X(\WzoIB #E>oh0:S?wFs b$qg1ACRvMO<+JF(s0iUO^)O!YJG81i+OC##HHw:U+Q|p={'3iP`>@DQ;J8{pB)=f}#L69&U;6<u36&njAkbYOAn'~Q$sQS=OEDA6N;`[/AN9#.a9]#`X4}_7+*P<vQg0[d{$-CT_l0CH?
13,3672,44245,10000,Buffer[552],243,h.N;w!"X|f%<HKVyMb>wQ04-)tqnOJK<09n4t[3)#1l52qL)P24&|[GKyGj;1w?W9e\MhLp.kf_"!LAR$avEj%gM3 7W>XbVs#yUUj^9!LI]y8OY/:"/LB|\!LpC=b`J7::n];m></uwgs~(M+z@.Sq9IP[x q898gIagddw`6Ymz\]H(SA_42ExlydPvYZtg+L0|js'^UM4SxZj7=8Xx$W5[CXUvbi(d`tXeL$~qS(G}.{b
13,3641,58105,10000,Buffer[991],236,upK]mKd3f?'*<F93qu kH8@KR~]&gS}'S?a=5ij:Fy6/sT@!y4yt!;p6ts\n[g;y9fIW^!?TZ]j\{~khYem;<B^+!?/mb")mde}&XfCeb4vx+XN^7E@pSD~u>1@|M&P)<]QS)>K7P]7Ur3 ML[Ha2[+_iZvD!i1dO.R:Vo!7"dR-l=K1M1)n$8ox%Yt *uSS#LPN7nM;R9Z_;@'*t-YU<$~<wUdFZB&D.sKx^sDCb
13,3580,43889,10000,Buffer[561],36,wUPS\!^o`t]wnwk7EeAJ8'.tcB>T3\#(r;:Q8WclK&VoBR4}6!Pze2>;t<Rf|Tx+5lK~eVMhX!%Yk;+IlCGVd*-iWS{K5JSbxAAYhF%mKqlIUZsBcAH"
13,3641,49020,10000,Buffer[853],63,5*MWTYW* lZpyn;Xmt4`?/Y2QxGn<3m*6L(SRg_anLi/`<tD]pBmPzW=`&oz*Sk!Ra/mo$=VWS(
13,5363,59746,10000,Buffer[896],160,T2AT s2%>f8+XOfQk]b4o;Hm"9;moiVh~#7~0q"^<qQT:e==P.#nYF=Qpb[]{K^q#e(mD|=pC#g]C!uV$%PO:?@G|N+$HGy~F7mnWWOL+* [*P0.QRs&3w7]Ob%%x*/>]R
13,3938,43242,10000,Buffer[805],47,~pe6$:m#;&ZRSZH;uj|"|;_h<J5JGIF+9+G1^EJ`;x6y9ITKC5tC$V.7P9=B6gS0'j1+RuxZ(`o]I08TN{: ~VBx4QE\-' 6TddEkL1\]5&0. Qt:.y=PN>Z>3M j4]-)?O1F$AEV/qq$f9sy-V{/tvDXXP3tV.:XDz;fx56n_z!CTsPc}8vuJ:Mf;XbI2`KrwI\-PCYg-XWk7TN]UKPp`0+d8(d1u \_JJJ>EG6)k
13,3617,40395,10000,Buffer[686],64,9I?tlw3$v"I_YgJ<"D4)7+8Dg7y=@NTvH[O[kKC]7]MIRF_aU:[2"lD_1Je(Fr)+D)(2HSQ}50#^6I7lrw77
13,3590,58662,10000,Buffer[998],12,5;8[SCi=v^LR-hUT~tG'$]4DaM\TdrxyLx-XY)aTlqrQ?RF1TF1Z8_EEOTUj@|1E@xh0e>6F-/p^):wE/cLR#qVz_eiK)Py(xq;x;(C_X|Lrt5[eDf9Y_g1Sjdv)vPZR7
13,3638,41964,10000,Buffer[694],103,#n#mh{'hgT!!S|Agl|TxKxGV6#gWCM9Jo7ViB
13,3593,55643,10000,Buffer[820],168,l0 i/mwJe[FY=^f$GSepgs20]]!;pyxW@")=X9zrj<#IB=f^:~S&K^mYa``H<%Xwy~Y%T1l02*3T5b;(]MnNo~eC*;yNo]9/)|RN^`|sz<cl4pZO6?;]W9l&'Ii1cPR9q1{#`E]+3q?UQ4O/qf{^35$7p<&Gmd)l?y]}BWNYe28kwS%AW2sT8{53TNZyUjH0($9W^g!/VS`?6uiqV
13,4131,58248,10000,Buffer[1001],211,<zf$ahtT_9P"^549;CX{zFL<[$\qt5G*6BXeJ2yK6`8T6aVP_Ucn`'?oUsJz7I;*k>Cml)|sch}@)4%!N@lO%SvVz"sZLY]HS|*_gwaKx<T5|86Js+A@"[R[EJG+|_5\;jU
13,3574,41239,10000,Buffer[630],71,!ZAO.N<Ad|znW{oQGO+%W.&y7 V?~S=UIz2;[h!u4Z-Zo5qXp8'50#K*WiPef47+
13,3626,48730,10000,Buffer[995],14,}$};c&\+/J:/TI1tc#0\7:rc5_;lI^To=-wD*xb}c@}*KmSzgH;tGAuY5Aq4v}*AC}Tk{Z\~S>Ak*02Ju^w;d]*|<%\ $QVq2b)RVDAOx4(Qu#8;+H*!0bO4FFwwvJ[$!;`ReEf)`p1@npXJt?wU??KX:/\RS?--jQv0pu*L'yp( )HG@#>3BJU8rdIWHM6=;gtZ@ev|0@Jg"J.!m NJBSn]I7Iz
13,3570,46676,10000,Buffer[774],158,r!9S3f#OW90Lb J$Ni]q}y^@e g9?39"aM~sY9F>|rL[GgaAx7Q!H1RMA*%WI*saCKrwbp4]l3Xb(nb]4oNc63%^
13,3536,45550,10000,Buffer[809],27,&`!-b<klv38OvwH``6{1LLU>#y{.C%^CdEyY2<. Q=B<;Sh:cns>".$>gt&`o>8q:E2.f){cn*3/PJL<fua!#7t.7NdeG7-;2!LI/cIq;[-G1!Ejk5>5jOaN][RAtwP'xczGga+7?b$hM=fa*rKI!nbCm]gK+qMfmS\cu:KM6_L lpE1@wkRKh@2efe.faq;T's"@Z0GcEzsl
13,3534,45031,10000,Buffer[742],72,bX8v*S%H5z3.5"3h'QW|SwQtis3}xg~C7'GF>{tqk}gs8}+y~e8"(oq:6 :a<<*[6uw=?2E7JB#V* ~PHbqsdfNK3M<RKXX'~<_"c-(//<3vp_*'mv_!9g~#(rYX{r->SjG6t g3Z12Rg%zZxfR+Nd3}_4PE^/Y-^IG2
13,3548,45018,10000,Buffer[826],197,yUj2pZAV]?l$enRt>rvs-7_%2;%+(q!13#1r|Vg+`>vV;afxF?my[@upX.eOex2JY6Cqo-r/?WRS
13,3536,40695,10000,Buffer[843],242,G]!T4l/X:Mv94[Dm5vJb}HNO4'7RE:'P]yVnp.-kCunzUKB`>31d^~pwp=tv@pd8/gLyiWXyuy
13,3523,40471,10000,Buffer[818],88,+eDac9`XuxSV^j#=R=5WEj\;.{+k<4P*".@jeR?aV3~0$_.{"##]+M+EQY{%boQbnHTU8&ErT1n@LBqIfo;gCK+
13,3596,48071,10000,Buffer[742],130,H;.'r+-a1J49]s{Pk5g#8J GYx3[_B_.^;zvSgT)'(AF7)8%-t]&fb5r=$5_W#+z:V6YqpPQA%r\_tv:9qPMA1|Sjc1]~QuE}XxIgVk5=a5|iKK]pI^j&Y0W&$lZ;&kf4C)h)xC2x%Xmn97'R`J*:wmM8MN9W
13,3548,38835,10000,Buffer[780],161,_+2}22~0p^>P#\@W3:2v|}QK.&E|
13,3651,44815,10000,Buffer[595],163,~H
13,3666,42657,10000,Buffer[763],210,T/32Ixj{Mu+VsGWxHU*~GPz{$ruDok`<FgBP:Vb.4=nGxPV;*uQiL2 1<\XSs^ok9<Q{;
13,3585,43939,10000,Buffer[945],80,czd+O~kE*4wXw%uWAz;gH`Xc.qkIt62|Yir=-8[Nr:f4:T7q7Nh-knuo;u"&0^4N*i$1\nc0z/%qm=))HIk&=QLk_xrJdT^e7k=6lqz%6Wu!XJ:0$?j>\#d_Tm-4%[ >4EoVcuS"6H;3O<j6YK%-lq[p:c"MQ3c)-wgT6Y|Ii8DX0.ua}$#7bRv6UA|!B[8@`cHJJz
13,6560,46288,10000,Buffer[987],208,Wa/Oy{GCq%@7MnVx.&uas+nl]}1ESpfxr4@.&u)*H$t(Ov=/SEfJ<+q#+ 8<ANy`nF-2zO1kgE7]Pf3PwQyy1G)5O5Q.X
13,3654,47446,10000,Buffer[927],197,[u$.n+`Ckt44'_3 PU1]~Qq&'9PT*>Z[{)
13,3495,43369,10000,Buffer[938],183,$[j{g')=?qd%M9|HW2gF'T*I_;|.@94>yGj!TsQe4u|TtLB;v)l}6IW|0E'"5+/[p#M%fc#=>{FC|%i=^.r(N[MGG+rnN$Fkk'"[<R:S;d;ftmq]wH@Tq)Ts%w;k=lw3/Pi$D<~D26<y6\$@f@dJ^M4B<t#W7rRK]Yu&k?1e[xqNeGH7s8)gqCQ;DGRm[
13,3572,43899,10000,Buffer[517],142,d;/EG*;"0>Y95M6xg(xx@DOF+u8GPSiD1:YcdKW$>/iHD"yQ?+|&#lmPT_TA-gkW-\5_<;4lZ_W?|eC4SF!l@Y~\akAY~N\[Kb*sm7rE;i(d*52=> ^BEwI;U:K&?mJRe>*;+D~MnD~{wD(n0;riSjv*!J2/^v#"J&Ae\8DCo_I1XUF|) >6M<txc<Mly.W\A6f.J~yF<|fOrlV?&O3bJ(3;Ca2HKwq~oD*6zz]&|<~#G
13,3578,53699,10000,Buffer[759],117,YC'*Y$kF-ERqd#Jc=zZ}q!}9F/?`lz=jpIkb0n&ohxNK-+VB34y*4]hO6[%3(#TjNxM}s|m(gN5<'g-s-F?0*[p"$rL?XuPVha:Fu8]+:$S"G6}D< rx$@|t'z?{Cm;.rgX8\yF9@{?QF53)si_'NM1|gY'+4mhQ\is)LBCWlC !2ts+ThQxGn{-8BNwi/*{
13,3902,43581,10000,Buffer[719],114,6y8$[(7"U+tL (}/}03>"UI}\KA(<@+*umoeJMBW>Rl|;t-u~
13,3600,42783,10000,Buffer[930],38,x
13,3639,45131,10000,Buffer[684],115,q;;%XNCan.Cj@ws
13,3561,48720,10000,Buffer[698],78,5uSpd0;}ee[}qyAg&xJaTpw" y[es<|iXfvD`NyOhw<i%Ix/#Ai9pBab{|LA5[ P.-x76
13,6697,49172,10000,Buffer[821],141,n7O8O~{lSnFRR3R'^i;E2mwg.RlZKV/l(+2!&sU.o`S(D4S_@lTWS2"BGRn<^Cvzmb;F;M9uL6fnHIL0cX:6kxk[g/XA+C+$W?7YyZ*F|08SZ39E]
13,3573,46758,10000,Buffer[900],64,oOf0P9GMGt#4<ZKyagAjE*HGMpHNqifW}jbmq>t3E4L9=MFr~a(:VY!z'La
13,3539,49774,10000,Buffer[547],237,@Mf@]]`=Z3JSHS-rqj-JyNCk9:(;2offXfbGgA]@H\P&i4##`C=*=6*.2ZfANZFH"103A}F=T@U'LkA|81[ m[~}~jzhuHl6y<?^';'Z%5<qv)wE}/T_lph`Jdpc$d(|tJT^M70vC%8Zg$4r'9CIbno&P`:<9+*LgTiWYT^dP${}_Y-opAt5IH%FE^j;;{;oD:/V9w$dv#hHp;&1lQ|hb0*=P;6
13,3678,59613,10000,Buffer[756],242,:.AuJ99E!.a;yOju8l63;nd3`hjoIk}oTGC}w!~3NZ3)577I-)3"2[<7i?*x1#itt6d=AC{%2Yt?d;"Q8`D2Vkw{ymPVX<MYbQWI/-%r;|};V?b*m/uzIKimKNU9P?qb9koOH(ZQ]-=$R8 h;BsnpB$XU`[J_1&>\B!hHV7a*7cKVZ&9Iby3_|uo):FcCSOoGR0eOMJy|zk_X%0~'l<nmw+Mi8c
13,3548,45814,10000,Buffer[622],51,+;lwuyI0PqEp`n`s#/)G&FlzF.H r ntjdLiaX0G![Q~xN[=+w3M;~)h:T3[ORwHv^:hE#fRl+2@Q'#k?eNUMgA+q.!^9|pkaPLdERsf;z3Yf326i6*8hiD]#D%+YvS|_$vL:>4N@[}[)Bbg.cpZkwlJn* sx"MrH.7k3J*}j<iWEcoMa O-/fRt7wa^v2<Ytz.r%qe0|w!N:<]XV`wYtH@<gEH8y&Tnp_T"*L-6i@`n{0n&"`
13,3579,48437,10000,Buffer[589],139,j/!M52B!T;Ww}Z)k_=EFl/ !TFLG!Z1u =;.#>JHQRZQ{
13,3636,41589,10000,Buffer[744],138,\DIJqfdO\cLIm');nQHdSc&8_DA$MVe+= aZNwfS'^#f 7e R;T.o*9B<uX0$0>T]AmDm2tX?t=a3b=!U%mL[6C
13,4176,56138,10000,Buffer[873],125,QGM_`SA;:kr-(t{DG;~$EHid;Vbc)6W5J57<yW+U~7{jpIZ5?P[?ZgSsJSE/3m*Js.NK:%z?+sFgm|;H?'#22;&;m_iAD2l
13,3588,48025,10000,Buffer[891],65,Pt6a5my-c_|gkPWMSZlAS5ql<RII;GjU=BIh;h6KJ/NMff)ge;3
13,3693,58702,10000,Buffer[781],185,=z;^it*$PU.gS%7tLYKb\tIHFGZ([g!Vde+@q6.
13,3625,52995,10000,Buffer[721],4,EV@69Z F)S)83;[V2!{-pc(}43]6ALplI^C!*Ou1J(LG~#wi7X!VG{^Z~\
13,3704,59304,10000,Buffer[600],234,"%{Djr26&vNCfxlkXSA33VAdv#xCQlt}G?u:NU5~xCS;mIRUi;pks[i~4FtP'<`\z-2)oc;D?7Mgo/zhwEmNffEPH%B.%\6_.ESWm!W; T;T9`{_8/zv@J?-)%4KA
13,3571,45054,10000,Buffer[776],253,<>(& ?S>}=/[\ep/'nqWzTA;m%t=riBEU=$|TX21b~Y[Fvi0#}TRfjbuYw=T.?3m"L E4WyWjnV8 e_]EdoDcgwL'4%WszH>>L\g/![S8kTTPW6_q0"o`HX<NJ5~:ly@bO}=}~yKtgu]('2%<+6=m !\i[0\Y37VRF2LBG.9KJE?yB;foQE~gn"H>=o%:9:1p{HRp6eM|jhU?mdOZ
13,3651,48909,10000,Buffer[608],195,H=1Gf/r|RSb^eA[z$hueG!;*"BOMFv[8nPG_E}34Ao$2.'AHF8t.*+>CgzYLn5'K^!e%p;|H{m57n/[K$[x9E]sQhtq fk=Mk.K~7XEa'9PD:Y{:S&r>x4PcBAN/yWOw9b1?]l;uINj|~3M92;|47[;>A/o`/xZiS-{o+d0pu)<0<L1}uP3&sg(Ox;zni%Y-X;gPq(#{uE9ku"Zo8G
13,3606,41990,10000,Buffer[622],245,WFpz*CcNW$dueApXTt7+VR:P/NCJ$WnvL`q$+Eg~?i&_k
13,3572,47110,10000,Buffer[732],49,bR~]>qk+]j<~#Xl`wo)spO@no|f7#CEtj4rBF}.b"BV!9xQr^cro:b%g`(V/qryo?Ks;A=SN~WD @)TT\IsAaAq`>LQkkoZ}=m;H/T2;h|LHIwL#ap:!9hnt{MG+q{5Pt}Mfuv&$?m7o|6
13,3563,46135,10000,Buffer[720],184,2dWF!)`2E8H9W;FA)gI* D*? q|[dk{h&_0}#`YD`r=Ifl`fbk*x"ivsLz Ypo+@7VLsYP^1GGS%^"yn@PQ_VnQ!s+[9I'3X|+)`q# [?
13,3578,60251,10000,Buffer[985],110,Nb7@q4f;LwjlWDNQwt3dCM)3Yt@quAVz48C0}Yq#r^i 4@]tPJ]}?!e~2 :#-b2}
13,3578,45607,10000,Buffer[884],68,&.NI:d8@@Cm![8!9PIKQ fM~YDDe!xJ:1XZX'duB1`NQoA) *f=9z'2'a4'9 W-yjx<+vx23$C~P(@4ZCq]Ir'B"BSA~o(m'6N$6gah7/hjVe=6kbcb+-<W[T}cv{%J[{-9:P}L+[4T#h}4`Yy=hqff>or8fK:+iZr5h@"8e~7NOrG(Ni$CTX]5'~\&(=MY_AgsLM@ZtPH<o#Fq%<7wED}UoAt?+>swa!MD11-3
13,3544,43736,10000,Buffer[652],204,g`6Q8VS2E-uN\lu~d*5:w;\C5RxqKw]Yr~$^|
13,3838,45505,10000,Buffer[816],209,+K37/;s`3|]8`=.PTxY!A6{;NQG{G3`8pDiiEk<$4*2X#)]xgCkBg"KD3!USb4_a lXA"&7W;Yl7@;9Qwk/0X)0ur}#52JvOJU;8Vcy.2uIj#oT'@#3T=188V.V5]\pc[$+Ufm<Y;KG#n^/#4YYl}~k'~6KMx7XH}.nza_nT9h^?7"/e.huu!Ywb%.]TUAexJxP7jv$q4QTcub%
13,3538,40248,10000,Buffer[624],115,@SJxy@Qt;4-Kc RTI&M5.;!4+C?Ffz4F(Fc
13,3608,58610,10000,Buffer[707],96,>v'f]E__+Q!18yXqM2($](P
13,3525,43179,10000,Buffer[934],159,)mT7 i[h|{uo3"se^0$/E.@{Ml\0g2#ueNKVqJ)L 2\H?dezvPO:0u#H'!? 3Ce@{BR~tI^w/nfmL9;h=VHF>93eP`<"a86'oaxcsb'o`74ur2'Ika;_Z=}c>Y#5SOI};(hI#%/W]{yeO*!X"?U@Qu6cw
13,3580,43695,10000,Buffer[966],217,B^Ar=dGg6|>k?H_iA-#j!TC-rtZ-`Qd?#-3 ;q3955v1gBb~H7RLLJnU|pcb|Z_ngm!GLewm7]%f`W5pBLjB|U?PhB?llIhfm#&XUyK]H^L1M^#6 };&l~`teOaY@bVXY%?hp
14,3453,50999,10000,Buffer[578],152,=QNw4A{VFd7<_q^?H2\Ye4oK;+>\X:\^g_z"HZw1tYP.%D3JS`n2p-F{ve6J<nR([g_<t[+h.}iN[`!M\z#$<A/KZeDNP{I#ySH&24Dm N2'-~">HaLs_I1s9;sfP1Alz3Fp;Y1A&fW93~HozCyUi5aN=*{vaYjJL*x?Nie"CQe;Ei^`#@;\5l@|GKzJMrWZA/X"b;-yzMfMV@^;
14,3503,46381,10000,Buffer[797],78,<CeLtCuvkQKTSJW9E%!> NT%WUGX^x.ZA
14,3499,49634,10000,Buffer[622],89,-5scE^ZVs%zN|UvN+M>/Xyh}jT]KP?USB!PV|DvOa'm0\>u;:WP\./si/=V3(*Cceey;N8OK`HnPdG_6jVGGI}
14,3581,53397,10000,Buffer[641],209,m8tld]TvE>53@#1svYlm{L}_t;O}QC&*X|JI!g- P$d+vw`9%h*d!A49;^#sd%}\7.Eh[cuH)UR=QY99OZ*-Q'1L:wr]K3mFEIj8<r|o_/P+][=I`Uw_NICyUv(9I}}4d*G8Yh+Z/ja}Q6nkr;F`N[{JBZ^NpEY]!O5K.:T]`pxyVXVzCga)5yMau@}cqiE'
14,3484,49903,10000,Buffer[698],231,+1Jf[c/+9)r/h@.Ig._L[jj+9uUtV[> p;*1|dG3
14,3410,55326,10000,Buffer[805],66,`hZ<I>J]H&Ii.JAP<tcw<>QT<)ub( !jf"8=oJ #tY"JgCYf@CHJ>i{Fm)$c^W~t`QTBK|l7[joz0&'?~fDW=^'Y@)}#wSQ0qSbfb:*1KEa O!>ZcfK3m]pUk&Wo7V
14,3405,40732,10000,Buffer[815],190,.)>(1`1o2Zk7*l s?%_i_Om60P"/h;1=6z9wyv|<K7O82)Y|0pY1"Na4@K38#4B&@IDZs%ZTDv_vXhdS]LHu:y4J=acnn|Tu 7[frs8lx!{7DKl!+XXRI=GH+*qbHApo(b$EJ(DIN'}GOh)7yz L<+|J.r|)H<4N~9)IyEWVca+n?Fx`;gUSmoq ^Wa5|vt[#K`]uKdqm9IHzEal;qci<x?[xRVYcz'kM#J]=9la/KOlQOb<LWN+
14,3436,38144,10000,Buffer[919],240,P0<%`2/m^Y~EcWkXv^{nm!YH21<>ne.LA/uLCwGp1yCW/`|c2R1P+iYJL+#@ywbml-?b7{;&)]]+F[z62@)Bhw$prgV7[`T.6"
14,3380,43181,10000,Buffer[667],90,&QE&qu/g!zIwa\L];z#8]P\IU${3Cpu)j85R`B#g`S<FgFks@o!m|Uh8^vm5;Nv$zNy*UtHYyT2Hz)k*yRqL~=woy&e1r9#(V*rJ6jkd[{t!T1J]DxEsY#[-wLx@223)xK`e]E?q(Q&sA++ZL
14,3504,51043,10000,Buffer[1000],250,<V"0^uQu^Rb1|%gMM#;x~7cAaGM*S]nss|=o8o]fh;=3i2+k`yY'od=3*Q9%OAs0tt<F/x`y!xS!pVD:M#<Vu8I@ i^ibuO^#.$k^dC[&w%1vW"D"a$)*=EBJEp6NN'l75sGkKEkfS=]%ulfuc$p5j#rp396qxtXcuWo3EF#>@3P9WclJ}^.~O</Gjl#29|s+sY0q
14,3385,42604,10000,Buffer[759],191,2'%|vnPPhhvG]@lO($!PE?m{Wy'gDdFcX?o%5P9H[!Uk<\;b(p!c5J+z_V\GAtl%b?O0xtvxZaq$ euO)Nn&DCb)
14,3667,38538,10000,Buffer[852],206,_N0KX;A4
14,3402,40137,10000,Buffer[760],204,T&aoHip9xt=D*Ei>0x5qXpo)]J=6P7^XrYb }u]j|g6$ypE}%vNd.\}D{(e4]m- Bul#`'mP=u/4'3u T("it;(Xm9OIOOdaU+q_Wf0?  .rb\[BY1]nOs H4yi^<+pIu7CZfPY_rD_\/+HL~i`&[[?$($3!~=yywY[s_y&/TCebC;$UqN?Eg`@@1v;6KK+l\-!8]QJ6BR7m:^g-!y
14,3523,44834,10000,Buffer[859],131,y:9aFhqd$lBK'&D;Q?N(Yl[V>3f'0~(*:gQY~*l"zHVXphsC|[(_/:!P0W-pjuYnuqm'I7TZw aw'1&-A>$U.l%7k~px_K$Ctd4"E[;;jc.OE}l[69n$Ft2*r3`#+}
14,3933,55040,10000,Buffer[907],11,&qbn;wKWq$)~N'R*C-W"n/?**9Z@P~H1Xl"T n;:1Z/:VkCVS90xj;T }@mu"byq&F|~#R*|SY(hXnY}DS!q1w\*3?6XkHJtZxa;./U#7;O;h/Mj#();FGe.9XLI8DV6OX
14,3473,51600,10000,Buffer[998],223,KhpZ{O:FG*<JSeLPuBLNrvQ3!Jg?|slg=q]AW!p!W}9OW;T>sdd1r6yQQP#+C2+|H -Gf
14,3459,45514,10000,Buffer[570],184,zQxGZ|^~Q/DC^l;!]%3Q?FOb2oCsSJ:}J[z-<H2pST?9d1H^tq2f-iD]taV?YI][b70aj_7LdNSXm"^q*
14,3448,49429,10000,Buffer[732],217,1YOl=S9t#$8tr18tO>}g2.<[=z[o}cH%kOKw[;<2JlDuU8</z}D4WTi^Kfr5WTQG&yxK{D5`i|>P[Qiixj4\7!aw7}m|We}?l!q@j`ik+nLwwU14]vxG]ONbZ'5SlowAEv/T}7-31+] 5J^|<]wt_%e;YamH%3_ONcVB?$'pN@XS6YK+&~6<J9<qwu(ay^{Me$\jb:[xQUrUD$A;`seN24^X=W>)1a$;dD?2MI#PPbF&J:=whN
