runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.str.string
7,4876,209921,10000,x?w_<J(*`eLZ^809w^IY2XDP5z[71q@_dt%[E+EbM/HZ4G@sQa%EVoQ^ )0ZZ`bOPG[2.-sE$L]yxJz(xMh`od:x1TCOnU@v4k+Cc@N1V|).~69si/$L:"lQb{aI>L0?g2\.-qFnZ$9>AvXDV?RGblnqtYS){O4fSCwMIA7NpR-k|a$lf'RO{{gM3_'WZvoBPKy3n_=QNe&+-HZ6rDG^qc'y>+Wxe65W4w<L1WHu3lZ;VF ;hZ--?~ZWVX=/hOf%V+$E20V:5(E&Ph"R-T%~;|RknU>;dC?&[7&e%[p~*xEOxw9S;Cu8.%"$LKXWB59hC)Y<ci*]UUF_l|=IA4q?B32PYeo7F|jB@C_Jd2;}n~k}N.)]`R\Th1qkT$kO._YVXV}QRtFIThcmM=D$r}-EDX1!(^^quxHq);lP*I203wW{m|dn?XgJGtIVEttln|Am:p6(Ee{1V!%P^Kl;elV'7fU"T{U{9GHJ|5nj6}D./`@L>+:#o>A'F;+3b+prb763PqDDf(i4LIbZ ^%[D}m'|~HWeEPqe8`rO~Cvr.[Iiho e;J[ph&+h7J|%!hHj8&wZ4iu_uOy@:FU>+K9-eS_\\Y$;dDp@`9qDz\"i/sqbFH&:Qhle=5] VP.]_V(5Z=xfMxgvjtBepkJt\;x'94d4n\C{y5*9/OA=_b"pA(';.2i!SHll|ZfSEz8.6dg-*3pYUhO=]&>nuCQPOe\NK"f91abwfJy5&(nd=*mZ*-W>`$@ aj)qnyebp"HoQ~M#$X;D9X_9*^7VauJ6AE:I<ot*A=0R&&P80ms>8a&5WygHU\^BC3vW'.>acyJr:V>ttAR=m9P;f.N3|L3KSQs(TRzRn6Q[2 O%6Sa1rLE;BF{99CFu'39("sI3fVa`<'yPM>pT~KyL)GH/hgI]~P
7,6711,94355,10000,o%k7>W1F"N!^rwXlKIcd(DYn^]#&ONo=p*vc*m$bN~wkIO9YhN<B8JSx0bRADG.Ue JF]dy.f~#pe
7,6721,184148,10000,^_RZFE5P?zEi\Hd-5+IGgGn)CovtZ"{rVGW`BADIN^p**a)kl`rur@n-P{_-BQX>93028bv;gEBC)X)*WGO\SP4_I8-_s*Lo%*pc42Oq8af7|alNS/]VvJC#unUj"> /dO@n>1%CuC|B R2\1xK8(CDAx.o9DY~[4!eIpln'77s>GoJ8nO-;H/@so&(CxwiEevtY7iSbeXUnwdKRfw!4z O5eB<Ys;#:DB5;l]a42Fc?`/2u-W<eE$_w!VwBKsn=RkFQ7J/9-_&}*=bgZh?:8>Mwzo{T]_62/(<6yuev` p^~:#p#SvkehJouF;$*lXJzDeV<K9*Ce~BS9l~#@ojU'{1WQ^A~;c8(1boA)d"i; =v^*2|f1g8CHgpHo_zYC_ZkRMd0nfVv8'e`V"; Mej;x)~X{qw-rZbLycaHFbn dse9'$:k;eGVbQZ.J;Ji?5v/5^dc/G;bi{a0>Yn=\B"I)0^{w_?G8bkG_c&aVRgv^U;cR)$$Vc\N|a#5y.-l/d-ilFR;F9qD6~?-NfiD=pD5J:70OYW[x_IrM$sVJ<_~i:t~:?II#w-lrw=%~RIB \5
7,4878,254115,10000,Sr^|pym~H}E`2]ie'f&z9QU d^R{D7P(2&!7#*lr;-qXa/3DYB3-Q^MmH-kQH6^E#o"uvp]K.AUZI\'K`!<J'LtNFQc|&oe5Hr;1l2P[) # _a>etuO7O8y|B!@+:R:0<eI5m{.'ZSK=5@=;`!w6/]#wix[^~kIeeu/@jM_njk}2V$gt=gP6F8rfM!|}x}>D@k-V22~Ro/NWwk!2{)!.kuxMO99uFo;X^.)0dD\p:oeCkfvZe?o3f~P3KW%h_~''>w ;N8P3\)+`l}^SG?NqxhX<Y60(l\1)k"~BHtX"[%N0/k+L':O>[r1x&k92ohJ6H4G3.[mo-Fgsf2!|h%B<-{O)d+Q|ke>Nch7=:j.^5Gzr_bMx5YKr8;{Vvn-Pj]/%)Hr@[r*.4Wq4"?'Txb#H`aV8UKFu8s~\[o;d|b(TvM3JAL72;pX&g'RJ*qVM-s_r$nzyy%K4-ZqYhSWIYs;KN<S`F"Uz_0mUa7"| I"51GvQBi 2Ms9<k>L+|rN?knN*KSeXqq -zXUc>']~Ht?ecxyoK8aKUhFJ#8xpoQGy-yY5Ev^Wbg+_@8DVH- MTNa]8[9y95ef4y2By@E z/*6qnkOU3j~&Jp>-w(i*t48pQD-p3u2Q*8|1Hl7Eh/s.a/H==_FriZvO2;~:$Z#n0MW1]{7?aUU%!I"O*t&_5/N&~OQ=b_vdu~"Q>tV9AU|2CN%+'dZ;9iZj|KVTF)-K>7Xmvxhg:D%@G?KEt2N ;"u%fb1loIX5@mz)b.gB'~-x"/_zj_c/[ju=Es_`drnlmrYT"E3%{fb1E$5Lb@4FN~IXq31Tk=^OVZ?3E]/nxD`K$SDY0Jf]80nTOf-=[sAb{-RsEKRZP%@<;!mzAHW>>xb5dR`5-J$CdXUTJGmm2n=MW#wyAos_#"b]y'iXP>P_C?*t8S)P\[;d[Hlvo(d}7!m9O.c]F20'BfYotzfX}crEX\j)OxnF7XsTW]`N&l)}?G:Fo@M>*;%BnBOgFiMkG<+
7,4877,185614,10000,\-c-;j]ALl0EZTx})CEW?}+]yT5JttesvOIY@c#:d[=B%/sxu8<@1Ta}N'!eG7JTV9lZGJ*{5#V(U-vv/07Nw_*;2No_^zHa.qNyA*Ez\{RAmO@=nWGdIf4h-QVaAHy-1~"]R5!f|BHSq'~Q<jDf(dA)]R?ZeBcLCJ-v*nBv6Q!We%gCxI'mzqaK*tU$k|%yZwBDa(iTyJshbGYB<XC0Qd([8&*S"aO"2"vZc:vn#?;zxdO8rFlX;--/LXxQh""ykLO@$arapPu6sl91QPI/ad0$cWJMjQB1?4&Gm!{JDO32.xJPj\R '6K%Faa`mC}/ 0&K<A -AQst@#mbzT+%Ks"L{%'M1n<(GEBTK[5`9)+yh"a)K}wj\ZFc[tQbf13fH1@|&K;O`Lxm8Rx.>:``d;{2p|reyj<*IB(\S_5<D1NlCv4CQ?c]5i5M%_*gHKYG>|=l:%Yp( B9;7KWWIU?PIm}tr>?~|J{1(JVsd.;:Ffj0&C>"Gw)!ENTnB|>NkT!D+[^T0E"?'B"luSv&W<Ruq<7kuu!52| LMHuGWNo'g+lzfyL?L8hrG3Js=P"z[oV(rD}'P)i'mwwd+O$8#GFIo$C1-M<jlZtFG';-{@6g!\&J`&*t57q&PwMVhNY@TYB?]qw#E+0_Jt4<~eUpU3;=3@8WR"}0.6cOg6=988z`R8I  {Cod$(El90Mrz05_~`9cxN8Z
7,3903,201988,10000,b/-sCj_ PWaTpx5[PP|JFXnHppM)CcfcSmij=cxiY;zK=LqqU%<j6GL_0jA(;5<hq:yacDTXhBbLY8g{%u~tm?&1O='5Bpa=jv7a(V^ qe`!\D-9Ub|bNBRZ=4"9; \b~LYgiB)ZRZ-qNCuHsZ(?<rtF-0-eoX4/)CqG~FS7375Nbg3OU3HXVRe_`k~Nww&Txbz`v*YFUe0Q)0Po~V0HHHowGx7E}cQ#%6@DGn9{o\U?6w)W8nXHYD::Z"-\1pWZirftPPaB+AEAh`<e}P4FbYKv\CT9pR/R]Hc`.QUp'm'n+\$8Mk/Ua:DcX{n9-80rS;%mG8`E[gIUEhbU:aX~_^[XH8M=P\Ns \1RIXUosGiPX`)pgnt!{kH8_t?Ejs^}o`[+X7{)hyE9&UldI:0'NZ2VX.q.\Ly87;w*'z2o]EgDnlKY/R6)EL'c\M2BklHO$d#"AfH;%PY6(!ktM7':RF#ad'EJb/ZaEYk4) 'Fwdn$LsXv!0PGB;+q?5lY)DAu6H]RuvaKYF&K*=Bv_+xfs6#%[aWEOU'^elf9!Ysa}<uwtP|X<l$(q?ym~G?m=FtO(UQ\B~=F*5Ee_A[5tKPUum]m#L>0w9c<tw{&On>W='n=<Q_F$r7jRoGS-aQ5Yo%z;ZbCv;or+daBXz^!?*RPW}U-WD@?P$gO'f0'&/2>s.(kLG3h}{]}`hPf|^ *kUb0Po?+cG~p5tg(AA2qfA>EVb@?U;?8;qpQ9pyP?CW`G[Z/v=U'3j0K+2-8oiywM(@lJ81X{n-h[B"+w\Vb1rk\0<t/6o$6OEj3GLF;8- mK->9[~u%dRW8di;Bo9@=?4bsa>3-$M*osgy&VyK`NqX.Ja7$;i6VwjsZ?>C
7,4918,166547,10000,4AQ/aJ(*WLE"Oi<b]Q=t.7As?p@I4hFW;=/d6XH<}x&I:!;Li`wRR(%k\zRfb~]QVS#JKB PBqNF+fi|1v:IrEWfwDh/u\6/ipy=5<b]xKq&G]mFr?m&yX#ZB)_nDvePz888!0kbYZ?*m~oHTF*59v/ju=:sYNc)vmQB<>rQo|2r>Lu9IRhz`)7;q;mwlA^'hpn(kR~lkkW6SBf>cLUER\ShI8UA\9vxj<{+F);R4;jnpWM:D](HoaxAlnT;ii!p>%Mo;^:>O6/UY:KBl=Z"&hToe~(d|>:BrO';Y=d#+!)85"5r*+daH#WZ?a0%$pa]pycZZ06dL.:6x::1vJJF3dY<@jq3teBd$^W7?u"E0!J.#O/];b{;(EGP"@f\NaZJ{*;"^SR@pY#*;Q3l<Z!MvRE2"sSUnMci=g"M-g .G"b}~<|iu(Y?h?R4sLcWuFk~N[7V.PNhA!a/[LB0g:fK4Io-J9+*T/%@tEy9KQ8^l<Qw]w&4N$wmwQ*`~iV!e}^tgIe'<d*eUHWD#Llim%bOFD(v510ZkF\<6aH+iJ8|BFUQ\2"KG3pD<eKE^x?](/Ycm0lB+kED_8K43r)a.LOk`PV=PJL^2@}0QW_G-un;8!xTnihm8i
7,7099,122247,10000,Lt8 l<sna;5[Y' 4wU)5wQNn%tl\FH9)HxK%z'W.Tvx?*O~m;ofmINVf"xj17r;Dm;JFV]AcQp[;}nFx%u?sb'ST_8[:%u/nci*|6;WSp_sYG[wSm PeQmSv>#eE$1b(?X{muy(ln{(Hu'Qf^Nl<Ikp^{l+XB3/FY/l5z>2Feg#r*zl 0*tT_C`iaCz(v?;`L~v6lM(]CqAQ~{ "FW44qvP55gB;i|7tIRSXlU;o[sx;iQN!=8i;@c|-#`L0gI\D+sLCS<U(?i>kb#%euvJfk|4d#"ZhsS`af"zF)}3l3jo&_Pu \`f"5(
7,4804,158294,10000,Q!sdQzq~fOA\o:auH$/L?fHZQ;8a%i%shoD:(>-`]61:`ZlFx52>6-uCd=K|X%?2%s4@#~Fr[%j6";_^iDn:^B7k{(*SS4@W)yaIx!}Q^@mRHW5EkZTjQ)[W^mMI9`a51EQ #]M+7|rA~;@Pr\LBQZ-DUxUG]XkYBJ8w{(>Zze3?2PC7jX'`C7\17y`%;1<vs(Cm?8ON!1](H9wtQm>/[#Tv^ba$;B6{u+x8 T~ 5cyYse;WV\N96K*[N^TAVxV4Toe}\Yn%X&fpQ:;DO}HY NE}`+Ee6nQ|"5;7F?";p)=T[Njtz]BLzv>VQbR8wny=PTHiALI)|y`ph2T_Gpgz^](+ANu0G8`!nb(o8#>gv|42v[ NhCKc_tv2h|g/BrJ(7&DS;lDE*a0|&U;6oix`k)(#;M3MuZ tn>h
7,4877,73439,10000,2pGu*rz+~$v*BT3>OywJ2;]d+ybE=gl_|Fz3=}l+.GEknES;fL
7,3898,148803,10000,YPkj(h6Z=[ok}j`X^]r`_}.tpe&>uGBY+S]Olqg}g`[J@~<a9*/<Q$@SvkQ&Q'ik.s#T$Vq*{ejbsobigbtmm1CjO"nRY{8H(kS<k.saM!+IuQY2DQ;E/a!vC=!-@8RoH<$;%p*#V#Hv%QFwVBRiYZ&d};_P t)?:*+_I*m.96Rx#@1"^O&mQNoUX]:@2`Z;L&QHJU~z0b1Y&eQ[No#^I5]$f)!c"$Z+cF&dQYuK?zrj4-l[T@wa"};w1pw{{=mI)-P'gsj4V2]c$J3gzUc;#/LU?VV@C;=YsR|&;MrteRpTzw*NO%e#|nBoPr4":*LQahN(cKvbe^M2lnKzpD@&g{n;jw2@@zmgmRJIZK75IThzi]9)*}xh1Tvuh(J~V>OhrV+~rP[\2l|||u}~ bW$1mh;rWx;!d-E5}
7,3902,110194,10000,By~<5*c[7vnjvLw>+7nPu1(X_8A&SG=nJy;!\ %U"Nb[;%kJ]e{FW+O%z#>2+8U]K#K0tyQ(VsDjHr=1Q!)C%Wq>7nj7VQ!#3cri;S!&}x sW}$`k8Q~%'0Hh4<Q;X`hJ@_*E2}c[tF9e:7\7xF`C6spV+OXZu=ZP;=4ddU?lD.<:A
7,4879,147869,10000,$)s)r_r0oZ~9l:\DB"Glc5jUdh(dOWgjO?)o+2{dMh0_iB-:(O"yA4>./3gZ&|s#Q=30qEyLNm@&$Mf4F;+P.Ml+2#H5}ttxxAaLBkez[HbRpi~CIl9m7"l1[6u(]<^NByw|wVEHad=:u=52Z@Z3`R]O!(]Du.3cQG \#MFzt[^QF2ux<B|I*K&4oT6$+rK77/.{|gXoy;_hQ]g%A^KMG"r`)AF ={H h1Yv[4BiL#z`n!4:+l#u{dwc<?YHc;X~9`\M+kSa{QlTUQ%uX#4naPEj!28$K;h>5Jh.q|Qe8}x)&20Gwu?&@E&@>=)@Si[GOhEMXtWmt^;KR>W@#}yjbi${HWk8h4%)&/|liL|kkA|e%2#Z2iZ!Rp/w:+k2q7GY~C3D^fHx({%V<3y;~h81@2>;J VB%(tBy=i#}/LTlt/*31l0_"oa06++9^\M1IE@wkuh
7,4923,135021,10000,/cNy7i#@F{#/;OD#hW"PYB({KDSKRvI2F@~8`388B4{"i;]Q8Z=J]s|$`x49W>@;Qy'{&dSQ@WN*P0[sr}Ny;95)V}#U{$:Vw^ipk#nNV-Z.1^|=;Dw(QoS;O]0bBZ}0e9vwiY$3h'wt?$|WF:3;}T*_'^o+o)`FirQk[J_]EO?)$mB"[O^:[\dvly a|J6BfxA 3MPcM#t#RKr@auBKP %:m}XkovR?!@*U<Dvp}Twbk0erw$hL)mhxM@cjphVLw*;a2!oDDR;&O@.T%=L;OR&1]el)'r.G_sUR5=#{a;%_l?h+)w^Q L;lG">sH*8L]aM#67`]q@a|)Ie=PqS2T\'J2)}7"^z9sP^x@j^K CKs/1UCI):%T&7(hLF5WLoH
7,3898,131622,10000,C8zwf('UP#Op}"ow1P3nqGz8gIG8)Xh[XI{)-o4r-W2YWU-/9'wuFrf&K\]WNH"SW3=i2aaWoPh'*%DwT|^4\IGZEU;L;~RLlI|4@6qzCc81(OHr*Qu%WCX.n_=p8M&xH^pi0L|J_AEO6Uu\m;Cv|wPop^*sJ{7A$skK=gAG$]snai`D?\O)##I:RF<?xIZQa|Ajl0}DDAkwmdKj$=ZJY:_f58xse`s#a>l;\NTf*iLroQ$pr"hn2DRZ-:PiwS#gTA%[^"~YvfF; XiRRldh2xFgQ.=F;+2iw;=t1}i5eXv$bS\|ab>;JP_3}$;-M$rM0+Y\:ss
7,4872,141814,10000,t;;A[LU&aN5MEdOdqkSZjW7Vzr?v%TKq/Q-(gn(Q0irH?q@%:Uc7n$!G'~<;{\Ct<?K.!IA!Z/c!1:\S0cAmsZ+c6EeUg'P$1ks QF_}F#m(%Xi<)~KnaW+;hs\z70l|-=EdA6ZUm";C>_Qp*LVH6SV({I>h;[z8n)m7?AUC:qx-Nj5@'Nyx8\lq;iRE\<CPiSc!XFMuQ ;z{y7aFs=CHln4l6{8um840r*<T:Iv.aD@blZZ2~:5AEf$mC(;WOpD.C}eGIsLxTHw|(""nY^ v9$u.:B`a{Cy/MOT\I;aR}?#f`xb8;`"'c"|K"\IDD6wSP7cmt(WADH\;MAo]RaWYSyx4ynJ<Pc/<ms6~oSH^Teoz+%gD:2pc0e]o]{?
7,4531,144613,10000,AQQgc"!u :9CC)4;xHAoh_sh{;ERhbs"k-nF^?:$R>@SF&F5F06)e;yrL.U?.`k{X'CE-6-VcK?v-eJZB\;df`vrpN)h<Sy/@'+(\n{-pkwRu:\A>@fg1CgbcIft>SYQ_cR1\;kJz\SwlQ$5(\FZ~<[8\mnWK=*xf.~6eujnJN39{NMz`MhQSeXDx"y;dFqed0\>iz^\rYAL(g_g_N*FaWLw'Xw*f!|Hz6tW9>1`C"|r;9*1;'s&gr{>#orK{VkKH"a29%9!iO;N0<Q{qcwcn!c1V&duFW*'c5pVSjb-(|e~j{8/.G#;~{v2 e $#8yV(%3IW7]!NxXTA7%u%pD~*hOHdv8 [<\}y\6:l7MWm?OIz8F|]P|h5q=&RIN'eAnk;Dm{`n'G+o-jK D_}={bsH<^nvh>!8])?E_!2)xeKN=cs=EqAb>ledfuL(eMn>^T#u8j&wsA>/`hebGaq@D+^]
7,4872,142918,10000,}e[BV`l%BfHo=DtXl@\5=g:U;=gj&N&!}0o*w_[[0![uV?&Pnt'tR^jn!iYcvzhcJCa2Xw\Km&MBd}&^")xw_acLx8q@QXVm-MsCW3Jn[f9]s-{MZWg6yz)^&Gotw)I|fVWU~Z@D0b33#LzQ;ER$4F#PyPqjN<z2O;Z(4i5 Ic~4~-6t%vUAz|~89W;9`+\^b3$PDl2UU#52lqf:cS4~'9Mnd9aYpT)w?;U/>{2-;1i"3k*\VHqCA/G`:f&r72cXC~].mRi;s"{;F1 JrW{c17&SSlCtB=;Gjo":89fY#S^kky@gYy#8c)Ba}phrwK"*?;eId{u}?c"X4UM"qPQUYURxyf&VhU~8[y@: p}gWKJwwU 8mzw5eMzR'Cm1v{Q:Bb<P($`d_;!v*E%WY|~;I3>NdfG'XHK1{0GX"<rFC8Z^s;C16(v<"(VEXjNW!fHb.\5C__d8f`]"f]e&!VwOzI-!;Cw=AcHL(Nv %/!|6s=I{Ih${lq{!fF\]^aGx7gav
7,4871,140375,10000,:fJ2w!P9z|wn4#uVgO+r58;F/@Ot&!nS_Q5I"9UA_-XR`9sjX)*<>{<OK02gPjnzBrCE4Zj'dK<"{4Iokf><ft8d;x9BAOY7C]wv\m~uK9;103QSY{L;$dj.B4px`;NYaTR2Y.u5lAe?9vyK(XRMr2/A(%Ks5Pok^Tw"a{z=>d+fRa=#7$\zf<C5s16~gFK+wIl&1V76EyCxR?y>([RdwOB_\OrjQ8Iy%.q-v^VciUj&WSM3S)B)mM@ZW{n6=l+O#"#&W""*yY+7}Hy;6snyyab|s;'oa4ptjw"E}@K[XQZyZ)$>dl^zsiMLn1U:L8jslSS^Jy mv ~m#=)zACX90!}"ziSdtgf9;eTSKdh(hm7&XrMm}V`;FKNs~iQLhd9{B;|8|pT 27te@_X``nf[XYHJ*!.-;UtBRjT
7,3903,197725,10000,R"SO[XCoT@vD0V UZD;|gN{%>29fSe'2~Zp_0?^9?crdsjk`-N/z#>dS:+OH1Y_elUyuvY=d4pw~":j>( *U/n[k4"z($bk=b"+jS3q;X-pW(D}zygbgp-4U<;DrzG>l@xYhP 2v5uACB<U8\5?_(PI&yh5{V=;)-+#Gm&an(k6I`2[R`6{$Oi>lxP2BGzNIb0E=<aq+FG\e~Me<@u7-D[m;fCUh&a;V`A\%M|8^lQ[T_s#VSGsU;4.G"1*L("Zwow*'K24?n(usj.CnuwCc6?s$F@xob.rh7Q1.j?p<;a2WG6n)'Qk5"G820pt_Uc$LK'=+?cSJ;ODMSv&rOfgJ\NPl17D06&;VXR{{Z1E7>}8U_50Uw%dmnH]VDKr;E%iA Q't8^6(y#:lh-<$AeC6G0lZuIzK|+P-TZ|mp2G1~&:)!]QfHhF@Uz3K@.n GCa9'0\|'%-sP2BaM]1C32#U>\/Oz!@U]USL^[\47YzylQn#X\;%4:1LFjW`;G;1HK]..xV"Jm.07NC=pjW$D{~};=:D{L}RsEe^F~)hNj"r_bNO]p]?v0{\7>&-+#Q&+89"N0:0q;K`4|S8NRYVigAt`9!}EU$|+7;-MgfdE@w!F^0hAOQ@8[-^~JH(*V;|Lt;;MyM>j7nJXCWS#KAG^XKSxBc03^oEU0<<cWDR3*_o>R7jf}hDYl'N5AMbVDS\"{e24.oJy3w>a|&29nciBT qd3dDAbR^x!ee<3dFbG}oDI#{8yWXEvzC xnQ4GW[=G-.]S#iT4R8J3-xB`9wf}j1{CNC|}Jp0xqh]`X%{u|`'5%/X\;eh;O( t4'1dnRSLuz}]v TZk^{+`Y66._Kc\IjJ[Yb
7,4872,167386,10000,fo<9#zcDMVSuJ6#Qm5eleMr?(9c#HIt[w0hpZL|mm1Oy!)wy{\ZC~B06I<q+TU)Zlb}]7L)&p.X_;Hz:Y+{0v&)-Dhm4cqvx8As}6JK!pMb_g\Xs+Z(w+*E6M@w(coD0PJLOHZHJ^<=p3WF#)(joR z(v9kwTd7/\P)2+<km+(Dv[qx:8gC&K[zt=wBW;CxE-;Bt0pbv\G/C/PcjL.*XU8;K8;QvX4$KrQ{1h%lkH3i>c+zDH$t/S_oK"I^Zd5YX#g'pM;6AQ$;|puXGgX+~9g-q/]UG2$MYh%2F$>>{D ;4o(=R^nB(K\Fh{1MQ"SU*)w)C!!"2b9}@.u::Pxabx;P>1B;Pa)vf~F(9? "Krd:"J_fJQ%K\NXJ~iou2H9UZ0>Abu5V8ly;r_\llBGLvU[ 7BfJ*9g!DN3;gB~htC/7nG]dJ\Ea$[}a[0QBW# 3;RBoHJak!LlDAhj^[z[1k7n[~2/StPsm0hSFL+NxIe2o/\dF}YR+&V [Z^1i-9-^vxj&>u}lF@C!r4'AQ&~TjTGmxhUPQK*l3f;]FW9Y6X}Bg'nW~6m4%5L^v=A|rH\%nn{y{{LYC.<ab.:4;\yw\boxcsQ1!wjPm$Czdh!M{PY7FM)Vh{{}k{s&#DIiD'^:(ij#+%4@+$f"UgpX`!a^S?=>X@4b$#hn%T
7,6719,147075,10000,(j.?ulSI^@YAwHXqo_.fXGwNTe^tAvILWqJ|K[R Ro\es/RwMG+<Ty!MvqQo659m\z7l]'@Z%fA`~VG!EUX8y3N!Dy}##s-P]Ml+s;Pu<$9(|O<"R{$\1#7hBa{oGHk*1&^Hy5`$'QVpH.KPJceE)CiX |?]LB!rl0I7Y!7d:HzX"5cnH5aO||vfIQqb/#\^+JR1[;g=ShW-|8ik\G5zZjC$;_$Q5q6hd8/#w~G2oS>`(<BpDYJ<*_ xIEPpER$l*|5ot0o+iq[1AkUa"ovR8MNP!Y6D4#t57dNu';z\(f)#e- /_V;$vg7J5?qC&iAx!u*vL'U~T0aQi(MO]m
7,3903,178525,10000,$#rM/d(D;\qp)[QAA`\L59QK3?5ru>G;YgD(;wHj{/w~kDEsg|h[xh?*/\<(2p]k`:!3Tq_UNpVF@aGuCUC73hUb9ZG:G@zq>O=Fp4V;%F}&rT)e'g0Fm$o?0Jze[91!#>et}_=&1oW?|O Rq?l.CfmBBdLm0@)5(sh{LYW<vW|gxj}_6sVax#r(>[6rJqeZ*"jdkeq'Yj.1YLMAOs"#iLUlV~ovdyAo5y={lmd(1c/Qj[0V5?&{#|lXs_ij>gM!tR$_kphJ+aG\=4?Ai/)`?{`dcw&p-|@6t0 MxCjK^}Ab/M;2<[FxuVeN>+S39OIRhaam^8`&RP?zK9B>Q4djPsgv<)#Gv&|p'GP~F]e$kZ9w^&g)G.7 bis@;`--L{^ibt7$eoUovzoh9L87l^i:p3b^HvSWHE%8cka`E)?;$5hLf]vQgd#;CTI`O`+Y!OQs~@O*5E22R9Wyq^n;_ua%'"3Uv-3={QT4bJl(yE*bmx~jk*Q%98"_#0g[l+WO)cG;'"y#6h`;7\gK7E2tk\}-N*O<4^};.`&BPCT9i2Hx{!0^M;X>`;*:(?~$qnvo/5eqo&t`_2{|<PWt5cSx]wX}CBd`W{"7PA'gO%*p'PF}F"kBcc<YL1\Eb" >V!qvxDy&j$-L1[k:r>`C^n_Z4tfIg)VS01fTiIEGYb?8\q}ZZlcL
7,4869,96556,10000,X#@_-in5]7 `!?U"@?\1Ix$28a :)rQ0BDKYBzF$F$(vc9ksYG|+e<z*.6S;<6M${{[%:(O+e}z0w!+ y5g?IGw`CNckx+Hz]$yo58p$XdJ8=##;@sVKHl.3:Jv"._c2VVrLd5;*BYdp`cKW(b
7,4945,161223,10000,st~jt\RrW$"GFbL>T'|eRjS'TqK=k*^S EFQ:^W-&OU//@$F7Gx|KEg'p1\xRh8XD;\!Z>bk{4MgmN!~A\-_nFs50WMz*0'RE9s)YpjwJx;z\[4^Oh2hw-A99y}HuxZnRrO.Vzjs%9*[Zv.=#gy7n7ww6'\p+My^K21BmRysS)I!"E om#wcL91Yj5NHdQ~+i`q'#}DsQBqEK\tTIo~RLhS\_}X~cQ95*00G0/yF.$]1+<V;kByvCqpW@Av/tCz_sP^33dxUX8Hm3^73]9<UpAP>9H[TXSa`s.c5&R{ "$Wh*|}}pr5(.Jjo;TcnZcO+i?\"/IB>"+ZQC1w_g{1SWTJMmjmm@6&_T`P:O=RqgDbz<R32zI!J6O59T0\w!<OFa_ #@::%Z`!*;A9"+M7xUL5j.y^L0t:~FgEi2(uY_"7\=e$tcM_L3~F}AaEk<&1"X4@<\7s)ma60^)I:?Lq^YtHAWU=Qz$-FUHOwT{S&xpaF%0"&nUH&'Ypyp'7_!oWgObGD;CGC}WS!itt|P W'aw1aXc!;}OQ=(.3@;c^pfH|;
7,4878,170279,10000,x_E-7"{G_MuJSA[k;f1a&2v'f"|'z/A 610|%DNXu'M]B|a/YQbKT/Q:""Xd^TxI8V!O(8*"6xgxC:/$lt4RSRAX/3}>q`>a}H;0mf{$mqpML.]Qc^d]W]Aag78[<JWf +&F3n@j13@:fJ0 lW]dA}HSs:Qw:A<`AF:gTAv1 5?up2Kv_E+hE4:#}}8;`@P%oJ+i+R2us?Eh:pQ`tyPt@U}!:)6Y9)yA".Fn8POu-P/r~Dp 0sJ[@Oc}1cCxR"b(YW3^L5tUP>ndKNi8pxx"\u;xL;lU%3*q3Er9n> {Ma:3y}4zvawq_ aQi7ro^5lnF.q-t<Fw=oWU6lE>(|-g eG73}=");CFUE?bv(po0D\_P@;}QPy+7c"Zo9vOA49B!JXgDsiG^6q%Sx#fdXZ3UtaKu(&40kl[j+v6O21[dKt@SIItBz~[7%FU&rdv'Uwx0jUHZg8(QC;X|}/f/^\UC8kkb+- Gg99U'MCOj^;/-B8w*?#zLp@.j7aIl*4i;><K-?+>+kX6-5Z+ZsPai|)DBvdO0qtjlEk-=G[9+:^>&Sc0gJe;TNB%"R60'bx8=j#;?W]L-PHTkld(YE5Zl9l`>i&heO4Ych{3lkWK3kg;+}HBO>S+hJ*
